"book_id","specification_id","value"
994,7,"CÔNG TY CỔ PHẦN SÁCH GIÁO DỤC TẠI THÀNH PHỐ ĐÀ NẴNG"
995,1,"9786040276766"
995,9,"Lớp 2"
995,10,"Cấp 1"
995,7,"CÔNG TY CỔ PHẦN SÁCH GIÁO DỤC TẠI THÀNH PHỐ ĐÀ NẴNG"
996,1,"9786040276698"
996,9,"Lớp 2"
996,10,"Cấp 1"
996,7,"CÔNG TY CỔ PHẦN SÁCH GIÁO DỤC TẠI THÀNH PHỐ ĐÀ NẴNG"
996,4,"Tiếng Việt"
997,1,"9786049126673"
997,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
998,1,"9786040341174"
998,9,"Lớp 2"
998,10,"Cấp 1"
998,3,"Cty Phương Nam"
998,4,"Tiếng Anh"
999,1,"9786043093995"
999,9,"Lớp 2"
999,10,"Cấp 1"
999,7,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1000,1,"9996049749240"
1000,9,"Lớp 2"
1000,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1001,1,"9786043094053"
1001,9,"Lớp 2"
1001,10,"Cấp 1"
1001,7,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1002,1,"9786047399024"
1002,9,"Lớp 2"
1002,10,"Cấp 1"
1002,7,"Công ty Cổ phần phát triển giáo dục Việt Nam VPBox"
1002,4,"Tiếng Anh"
1003,1,"9786049125942"
1003,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1004,1,"9786040403216"
1004,9,"Lớp 9"
1004,3,"Nhà xuất bản Giáo Dục"
1005,1,"9786040403148"
1005,9,"Lớp 9"
1005,3,"Nhà xuất bản Giáo Dục"
1006,1,"9786040403254"
1006,9,"Lớp 9"
1006,3,"Nhà xuất bản Giáo Dục"
1007,1,"9786040393753"
1007,9,"Lớp 9"
1007,3,"Nhà xuất bản Giáo Dục"
1008,1,"9786040403230"
1008,9,"Lớp 9"
1008,3,"Nhà xuất bản Giáo Dục"
1009,1,"9786040393746"
1009,9,"Lớp 9"
1009,3,"Nhà xuất bản Giáo Dục"
1010,1,"9786040403131"
1010,9,"Lớp 9"
1010,3,"Nhà xuất bản Giáo Dục"
1011,1,"9786040403179"
1011,9,"Lớp 9"
1011,3,"Nhà xuất bản Giáo Dục"
1012,1,"9786040403155"
1012,9,"Lớp 9"
1012,3,"Nhà xuất bản Giáo Dục"
1013,1,"9786040403186"
1013,9,"Lớp 9"
1013,3,"Nhà xuất bản Giáo Dục"
1014,1,"3300000044217"
1014,9,"Lớp 9"
1014,10,"Cấp 2"
1014,7,"Nhà xuất bản Giáo Dục"
1014,4,"Tiếng Việt"
1015,1,"9786040403100"
1015,9,"Lớp 9"
1015,3,"Nhà xuất bản Giáo Dục"
1015,4,"Tiếng Việt"
1016,1,"9786040403124"
1016,9,"Lớp 9"
1016,3,"Nhà xuất bản Giáo Dục"
1017,1,"9786040403117"
1017,9,"Lớp 9"
1017,3,"Nhà xuất bản Giáo Dục"
1018,1,"3300000044187"
1018,9,"Lớp 9"
1018,10,"Cấp 2"
1018,7,"Nhà xuất bản Giáo Dục"
1018,4,"Tiếng Việt"
1019,1,"9786040393104"
1019,9,"Lớp 9"
1019,3,"Nhà xuất bản Giáo Dục"
1020,1,"9786040393852"
1020,9,"Lớp 9"
1020,3,"Nhà xuất bản Giáo Dục"
1021,1,"9786040393111"
1021,9,"Lớp 9"
1021,3,"Nhà xuất bản Giáo Dục"
1022,1,"9786040393067"
1022,9,"Lớp 9"
1022,3,"Nhà xuất bản Giáo Dục"
1023,1,"9786040393074"
1023,9,"Lớp 9"
1023,3,"Nhà xuất bản Giáo Dục"
1024,1,"9786040392961"
1024,9,"Lớp 9"
1024,3,"Nhà xuất bản Giáo Dục"
1025,1,"9786040393845"
1025,9,"Lớp 9"
1025,3,"Nhà xuất bản Giáo Dục"
1026,1,"9786040393012"
1026,9,"Lớp 9"
1026,3,"Nhà xuất bản Giáo Dục"
1027,1,"9786040393081"
1027,9,"Lớp 9"
1027,3,"Nhà xuất bản Giáo Dục"
1028,1,"9786040393029"
1028,9,"Lớp 9"
1028,3,"Nhà xuất bản Giáo Dục"
1029,1,"9786040393043"
1029,9,"Lớp 9"
1029,3,"Nhà xuất bản Giáo Dục"
1030,1,"9786040393005"
1030,9,"Lớp 9"
1030,3,"Nhà xuất bản Giáo Dục"
1031,1,"9786040391490"
1031,9,"Lớp 9"
1031,3,"Nhà xuất bản Giáo Dục"
1032,1,"9786040391506"
1032,9,"Lớp 9"
1032,3,"Nhà xuất bản Giáo Dục"
1033,1,"9786040391537"
1033,9,"Lớp 9"
1033,3,"Nhà xuất bản Giáo Dục"
1034,1,"9786040391544"
1034,9,"Lớp 9"
1034,3,"Nhà xuất bản Giáo Dục"
1035,1,"9786040391513"
1035,9,"Lớp 9"
1035,3,"Nhà xuất bản Giáo Dục"
1036,1,"9786040391469"
1036,9,"Lớp 9"
1036,3,"Nhà xuất bản Giáo Dục"
1037,1,"9786040391452"
1037,9,"Lớp 9"
1037,3,"Nhà xuất bản Giáo Dục"
1038,1,"9786040391520"
1038,9,"Lớp 9"
1038,3,"Nhà xuất bản Giáo Dục"
1039,1,"9786040393470"
1039,9,"Lớp 9"
1039,3,"Nhà xuất bản Giáo Dục"
1040,1,"9786040391483"
1040,9,"Lớp 9"
1040,3,"Nhà xuất bản Giáo Dục"
1041,1,"9786040393487"
1041,9,"Lớp 9"
1041,3,"Nhà xuất bản Giáo Dục"
1042,1,"9786040435880"
1042,3,"Nhà xuất bản Giáo Dục"
1043,1,"9786040392282"
1043,9,"Lớp 9"
1043,3,"Nhà xuất bản Giáo Dục"
1044,1,"9786040392398"
1044,9,"Lớp 9"
1044,3,"Nhà xuất bản Giáo Dục"
1045,1,"9786040392299"
1045,9,"Lớp 9"
1045,3,"Nhà xuất bản Giáo Dục"
1046,1,"9786040392312"
1046,9,"Lớp 9"
1046,3,"Nhà xuất bản Giáo Dục"
1047,1,"9786040392404"
1047,9,"Lớp 9"
1047,3,"Nhà xuất bản Giáo Dục"
1048,1,"9786040392367"
1048,9,"Lớp 9"
1048,3,"Nhà xuất bản Giáo Dục"
1049,1,"9786040393692"
1049,9,"Lớp 9"
1049,3,"Nhà xuất bản Giáo Dục"
1050,1,"9786040392329"
1050,9,"Lớp 9"
1050,3,"Nhà xuất bản Giáo Dục"
1051,1,"9786040393685"
1051,9,"Lớp 9"
1051,3,"Nhà xuất bản Giáo Dục"
1052,1,"9786040392350"
1052,9,"Lớp 9"
1052,3,"Nhà xuất bản Giáo Dục"
1053,1,"9786040393678"
1053,9,"Lớp 9"
1053,3,"Nhà xuất bản Giáo Dục"
1054,1,"9786044864143"
1054,9,"Lớp 9"
1054,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1055,1,"9786044864150"
1055,9,"Lớp 9"
1055,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1056,1,"9786044890920"
1056,9,"Lớp 9"
1056,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1057,1,"9786043094008"
1057,9,"Lớp 9"
1057,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1058,1,"9786043094015"
1058,9,"Lớp 9"
1058,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1059,1,"9786044864181"
1059,9,"Lớp 9"
1059,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1060,1,"9786043094060"
1060,9,"Lớp 9"
1060,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1060,4,"Tiếng Việt"
1061,1,"9786043094022"
1061,9,"Lớp 9"
1061,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1061,4,"Tiếng Việt"
1062,1,"9786044864174"
1063,1,"9786049910463"
1063,9,"Lớp 9"
1063,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1064,1,"9786045499733"
1064,9,"Lớp 9"
1064,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1065,1,"9786049910784"
1065,9,"Lớp 9"
1065,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1066,1,"9786045499306"
1066,9,"Lớp 9"
1066,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1067,1,"9786049910739"
1067,9,"Lớp 9"
1067,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1068,1,"9786045499726"
1068,9,"Lớp 9"
1068,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1069,1,"9786040392954"
1069,9,"Lớp 9"
1069,3,"Cty Phương Nam"
1070,1,"9786044796918"
1070,9,"Lớp 9"
1070,3,"Công ty Cổ phần phát triển giáo dục Việt Nam VPBox"
1071,1,"9786044796925"
1071,9,"Lớp 9"
1071,3,"Công ty Cổ phần phát triển giáo dục Việt Nam VPBox"
1072,1,"9786040421562"
1072,9,"Lớp 9"
1072,3,"Cty Sách & Thiết Bị Giáo Dục Miền Nam"
1073,1,"9996044891159"
1073,9,"Lớp 9"
1073,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1074,1,"9786043673418"
1074,9,"Lớp 9"
1074,10,"Cấp 2"
1074,3,"Cty Công Nghệ Khang Phúc"
1075,1,"9786049457395"
1075,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1075,4,"Tiếng Anh"
1076,1,"9996043091536"
1076,9,"Lớp 9"
1076,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1077,1,"9786040403094"
1077,9,"Lớp 9"
1077,3,"Cty Phương Nam"
1078,1,"9786043091526"
1078,9,"Lớp 9"
1078,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1079,1,"9786043091533"
1079,9,"Lớp 9"
1079,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1080,1,"9786040350770"
1080,9,"Lớp 11"
1080,3,"Nhà xuất bản Giáo Dục"
1081,1,"9786040350794"
1081,9,"Lớp 11"
1081,3,"Nhà xuất bản Giáo Dục"
1082,1,"9786040350831"
1082,9,"Lớp 11"
1082,3,"Nhà xuất bản Giáo Dục"
1083,1,"9786040350800"
1083,9,"Lớp 10"
1083,3,"Nhà xuất bản Giáo Dục"
1084,1,"9786040350596"
1084,9,"Lớp 11"
1084,3,"Nhà xuất bản Giáo Dục"
1085,1,"9786040350565"
1085,9,"Lớp 11"
1085,3,"Nhà xuất bản Giáo Dục"
1086,1,"9786040350848"
1086,9,"Lớp 11"
1086,3,"Nhà xuất bản Giáo Dục"
1087,1,"9786040350572"
1087,9,"Lớp 11"
1087,10,"Cấp 3"
1087,3,"Nhà xuất bản Giáo Dục"
1088,1,"9786040350534"
1088,9,"Lớp 11"
1088,3,"Nhà xuất bản Giáo Dục"
1089,1,"9786040350619"
1089,9,"Lớp 10"
1089,3,"Nhà xuất bản Giáo Dục"
1090,1,"9786040351791"
1090,9,"Lớp 11"
1090,3,"Nhà xuất bản Giáo Dục"
1091,1,"9786040350787"
1091,9,"Lớp 11"
1091,3,"Nhà xuất bản Giáo Dục"
1092,1,"9786040350558"
1092,9,"Lớp 11"
1092,3,"Nhà xuất bản Giáo Dục"
1093,1,"9786040350473"
1093,9,"Lớp 11"
1093,3,"Nhà xuất bản Giáo Dục"
1094,1,"9786040350862"
1094,9,"Lớp 11"
1094,3,"Nhà xuất bản Giáo Dục"
1095,1,"9786040350510"
1095,9,"Lớp 11"
1095,3,"Nhà xuất bản Giáo Dục"
1096,1,"9786040350541"
1096,9,"Lớp 11"
1096,3,"Nhà xuất bản Giáo Dục"
1097,1,"9786040351807"
1097,9,"Lớp 11"
1097,3,"Nhà xuất bản Giáo Dục"
1098,1,"9786040350602"
1098,9,"Lớp 11"
1098,10,"Cấp 3"
1098,3,"Nhà xuất bản Giáo Dục"
1098,4,"Tiếng Việt"
1099,1,"9786040351890"
1099,9,"Lớp 11"
1099,3,"Nhà xuất bản Giáo Dục"
1100,1,"9786040350701"
1100,9,"Lớp 11"
1100,3,"Nhà xuất bản Giáo Dục"
1101,1,"9786040350756"
1101,9,"Lớp 11"
1101,3,"Nhà xuất bản Giáo Dục"
1102,1,"9786040350664"
1102,3,"Nhà xuất bản Giáo Dục"
1103,1,"9786040368157"
1103,9,"Lớp 11"
1103,3,"Nhà xuất bản Giáo Dục"
1104,1,"9786040349774"
1104,9,"Lớp 11"
1104,3,"Nhà xuất bản Giáo Dục"
1105,1,"9786040373861"
1105,9,"Lớp 11"
1105,3,"Nhà xuất bản Giáo Dục"
1106,1,"9786040349736"
1106,9,"Lớp 11"
1106,3,"Nhà xuất bản Giáo Dục"
1107,1,"9786040383235"
1107,9,"Lớp 11"
1107,3,"Nhà xuất bản Giáo Dục"
1108,1,"9786040349767"
1108,9,"Lớp 11"
1108,10,"Cấp 3"
1108,3,"Nhà xuất bản Giáo Dục"
1108,4,"Tiếng Việt"
1109,1,"9786045486764"
1109,9,"Lớp 11"
1109,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1110,1,"9786045486450"
1110,9,"Lớp 11"
1110,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1111,1,"9786045486597"
1111,9,"Lớp 11"
1111,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1112,1,"9786045486771"
1112,9,"Lớp 11"
1112,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1113,1,"9786045486801"
1113,9,"Lớp 11"
1113,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1114,1,"9786045486665"
1114,9,"Lớp 11"
1149,3,"Nhà xuất bản Giáo Dục"
1114,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1115,1,"9786045486672"
1115,9,"Lớp 11"
1115,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1116,1,"9786045486658"
1116,9,"Lớp 11"
1116,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1117,1,"9786043379440"
1117,9,"Lớp 11"
1117,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1118,1,"9786043379488"
1118,9,"Lớp 11"
1118,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1119,1,"9786043379457"
1119,9,"Lớp 11"
1119,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1120,1,"9786043379464"
1120,9,"Lớp 11"
1120,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1121,1,"9786045460405"
1121,9,"Lớp 11"
1121,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1122,1,"9786045460344"
1122,9,"Lớp 11"
1122,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1123,1,"9786045460443"
1123,9,"Lớp 11"
1123,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1124,1,"9786045460412"
1124,9,"Lớp 11"
1124,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1125,1,"9786043992267"
1125,9,"Lớp 11"
1125,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1126,1,"9786045460351"
1126,9,"Lớp 11"
1126,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1127,1,"9786043992274"
1127,9,"Lớp 11"
1127,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1128,1,"9786045460320"
1128,9,"Lớp 11"
1128,3,"CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH"
1129,1,"9786040351319"
1129,9,"Lớp 10"
1129,3,"Cty Phương Nam"
1129,4,"Tiếng Anh"
1130,1,"9786040351326"
1130,9,"Lớp 11"
1130,3,"Nhà xuất bản Giáo Dục"
1131,1,"9786040351746"
1131,9,"Lớp 10"
1131,3,"Cty Phương Nam"
1131,4,"Tiếng Anh"
1132,1,"9786049741722"
1132,9,"Lớp 11"
1132,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1132,4,"Tiếng Anh"
1133,1,"9786043994407"
1133,9,"Lớp 11"
1133,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1134,1,"9996049741671"
1134,9,"Lớp 11"
1134,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1135,1,"9996043994424"
1135,9,"Lớp 11"
1135,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1136,1,"9786045484135"
1136,9,"Lớp 11"
1136,10,"Cấp 3"
1136,3,"CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN GIÁO DỤC CÁNH BUỒM"
1136,4,"Tiếng Việt"
1137,1,"9996049742937"
1137,9,"Lớp 11"
1137,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1138,1,"9786040382184"
1138,9,"Lớp 11"
1138,3,"Nhà xuất bản Giáo Dục"
1139,1,"9786040382191"
1139,9,"Lớp 11"
1139,3,"Nhà xuất bản Giáo Dục"
1140,1,"9996049741725"
1140,9,"Lớp 11"
1140,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1141,1,"9786040351951"
1141,9,"Lớp 11"
1141,10,"Cấp 3"
1141,3,"Nhà xuất bản Giáo Dục"
1142,1,"9786040351968"
1142,9,"Lớp 11"
1142,3,"Nhà xuất bản Giáo Dục"
1143,1,"9786040351760"
1143,9,"Lớp 11"
1143,10,"Cấp 3"
1143,3,"Nhà xuất bản Giáo Dục"
1144,1,"9786040351777"
1144,9,"Lớp 11"
1144,3,"Nhà xuất bản Giáo Dục"
1145,1,"9786040351814"
1145,9,"Lớp 11"
1145,10,"Cấp 3"
1145,3,"Nhà xuất bản Giáo Dục"
1146,1,"9786040351876"
1146,9,"Lớp 11"
1146,3,"Nhà xuất bản Giáo Dục"
1147,1,"9786040351784"
1147,9,"Lớp 11"
1147,3,"Nhà xuất bản Giáo Dục"
1148,1,"9786040351944"
1148,9,"Lớp 11"
1148,10,"Cấp 3"
1148,3,"Nhà xuất bản Giáo Dục"
1149,1,"9786040352026"
1149,9,"Lớp 11"
1150,1,"9786040351913"
1150,9,"Lớp 11"
1150,10,"Cấp 3"
1150,3,"Nhà xuất bản Giáo Dục"
1151,1,"9786040351920"
1151,9,"Lớp 11"
1151,10,"Cấp 3"
1151,3,"Nhà xuất bản Giáo Dục"
1152,1,"9786040351012"
1152,9,"Lớp 10"
1152,3,"Cty Phương Nam"
1152,4,"Tiếng Anh"
1153,1,"9786040352309"
1153,9,"Lớp 10"
1153,3,"Cty Phương Nam"
1153,4,"Tiếng Anh"
1154,1,"9786049741661"
1154,9,"Lớp 11"
1154,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1154,4,"Tiếng Anh"
1155,1,"9786043994414"
1155,9,"Lớp 11"
1155,3,"CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM"
1156,1,"9786047399147"
1156,9,"Lớp 10"
1156,3,"Công ty Cổ phần phát triển giáo dục Việt Nam VPBox"
1157,1,"9786040341549"
1157,9,"Lớp 7"
1157,10,"Cấp 2"
1157,7,"Nhà xuất bản Giáo Dục"
1157,4,"Tiếng Việt"
1158,1,"9786040343222"
1158,9,"Lớp 7"
1158,10,"Cấp 2"
1158,7,"Nhà xuất bản Giáo Dục"
1158,4,"Tiếng Việt"
1159,1,"9786040341617"
1159,9,"Lớp 7"
1159,10,"Cấp 2"
1159,7,"Nhà xuất bản Giáo Dục"
1159,4,"Tiếng Việt"
1160,1,"9786040341587"
1160,9,"Lớp 7"
1160,10,"Cấp 2"
1160,7,"Nhà xuất bản Giáo Dục"
1160,4,"Tiếng Việt"
1161,1,"9786040341600"
1161,9,"Lớp 7"
1161,10,"Cấp 2"
1161,7,"Nhà xuất bản Giáo Dục"
1161,4,"Tiếng Việt"
1162,1,"9786040341525"
1162,9,"Lớp 7"
1162,10,"Cấp 2"
1162,7,"Nhà xuất bản Giáo Dục"
1162,4,"Tiếng Việt"
1163,1,"9786040341501"
1163,9,"Lớp 7"
1163,10,"Cấp 2"
1163,7,"Nhà xuất bản Giáo Dục"
1163,4,"Tiếng Việt"
1164,1,"9786040341570"
1164,9,"Lớp 7"
1164,10,"Cấp 2"
1164,7,"Nhà xuất bản Giáo Dục"
1164,4,"Tiếng Việt"
1165,1,"9786040341624"
1165,9,"Lớp 7"
1165,10,"Cấp 2"
1165,7,"Nhà xuất bản Giáo Dục"
1165,4,"Tiếng Việt"
1166,1,"9786040341594"
1166,9,"Lớp 7"
1166,10,"Cấp 2"
1166,7,"Nhà xuất bản Giáo Dục"
1166,4,"Tiếng Việt"
1167,1,"9786040341563"
1167,9,"Lớp 7"
1167,10,"Cấp 2"
1167,7,"Nhà xuất bản Giáo Dục"
1167,4,"Tiếng Việt"
1168,1,"9786040341518"
1168,9,"Lớp 7"
1168,10,"Cấp 2"
1168,7,"Nhà xuất bản Giáo Dục"
1168,4,"Tiếng Việt"
1169,1,"9786040341556"
1169,9,"Lớp 7"
1169,10,"Cấp 2"
1169,7,"Nhà xuất bản Giáo Dục"
1169,4,"Tiếng Việt"
1170,1,"9786040342881"
1170,9,"Lớp 7"
1170,10,"Cấp 2"
1170,7,"Nhà xuất bản Giáo Dục"
1170,4,"Tiếng Việt"
1171,1,"3300000027357"
1171,9,"Lớp 7"
1171,10,"Cấp 2"
1171,7,"Nhà xuất bản Giáo Dục"
1171,4,"Tiếng Việt"
1172,1,"9786040340207"
1172,9,"Lớp 7"
1172,10,"Cấp 2"
1172,7,"Nhà xuất bản Giáo Dục"
1172,4,"Tiếng Việt"
1173,1,"9786040340214"
1173,9,"Lớp 7"
1173,10,"Cấp 2"
1173,7,"Nhà xuất bản Giáo Dục"
1173,4,"Tiếng Việt"
1174,1,"9786040342874"
1174,9,"Lớp 7"
1174,10,"Cấp 2"
1174,7,"Nhà xuất bản Giáo Dục"
1174,4,"Tiếng Việt"
1175,1,"9786040340115"
1175,9,"Lớp 7"
1175,10,"Cấp 2"
1175,7,"Nhà xuất bản Giáo Dục"
1175,4,"Tiếng Việt"
1176,1,"9786040340184"
1176,9,"Lớp 7"
1176,10,"Cấp 2"
1176,7,"Nhà xuất bản Giáo Dục"
1176,4,"Tiếng Việt"
1177,1,"9786040340221"
1177,9,"Lớp 7"
1177,10,"Cấp 2"
1177,7,"Nhà xuất bản Giáo Dục"
1177,4,"Tiếng Việt"
1178,1,"9786040340139"
1178,9,"Lớp 7"
1178,10,"Cấp 2"
1178,7,"Nhà xuất bản Giáo Dục"
1178,4,"Tiếng Việt"
1179,1,"9786040340238"
1179,9,"Lớp 7"
1179,10,"Cấp 2"
1179,7,"Nhà xuất bản Giáo Dục"
1179,4,"Tiếng Việt"
1180,1,"9786040340191"
1180,9,"Lớp 7"
1180,10,"Cấp 2"
1180,7,"Nhà xuất bản Giáo Dục"
1180,4,"Tiếng Việt"
1181,1,"9786040340122"
1181,9,"Lớp 7"
1181,10,"Cấp 2"
1181,7,"Nhà xuất bản Giáo Dục"
